"x.1","x.2","y"
1.30478224129316,1.32752527894701,"yes"
1.29379675659894,-0.469530899353293,"yes"
1.15370137501769,-2.08891419055866,"yes"
1.65377093277635,-0.170306813981641,"yes"
1.13490714897572,-0.807983028492367,"yes"
0.448509243878701,-0.538669716001387,"yes"
1.26824111083505,-0.337421880981353,"yes"
1.88496291799739,-0.263868736886204,"yes"
2.62435880129878,-0.724556011537675,"yes"
1.68756658671297,-1.54942271575545,"yes"
1.86262649678273,1.18529642294707,"yes"
0.850214455203607,-1.84493479777618,"yes"
1.30328481223843,-0.163130145098993,"yes"
1.47021301010999,0.892850892074956,"yes"
1.00673782106435,-1.20750537431859,"yes"
1.99197134475936,0.804928054642084,"yes"
1.19851272984049,-1.37084557235873,"yes"
0.0407183481467774,-0.232008479806607,"yes"
1.36021661959842,-2.11192622095573,"yes"
2.02809744847934,-2.22782881284474,"yes"
0.950424100629203,-0.959997068506121,"yes"
0.737728337630017,-0.899857132472695,"yes"
1.88229815253765,-1.70815778449791,"yes"
2.08053010639667,-0.303170876296692,"yes"
2.17748625934577,-0.286486620698257,"yes"
-0.0214697010138098,-1.06928936000431,"yes"
1.50013530149758,0.0418230764383758,"yes"
2.23716587811841,0.965166417109294,"yes"
1.87220011866902,0.363472271509659,"yes"
0.792490320380779,1.07579723899908,"yes"
0.365488514951865,0.0893337802321361,"yes"
1.20138358316741,-0.244725756109173,"yes"
0.373246884430495,-0.215851648711651,"yes"
1.4383598860139,0.606699371335725,"yes"
1.6335317532271,-0.391857957746697,"yes"
1.92362258017226,-0.237543287325216,"yes"
1.94980882010251,0.953130558182788,"yes"
1.45765962493832,-0.744253120035416,"yes"
2.11096539050611,-2.31515827290576,"yes"
1.20441566952709,0.398645841182579,"yes"
1.21860183894286,-1.44612413570933,"yes"
0.38350677833612,-0.199739594097439,"yes"
1.37557612564171,0.832594791114596,"yes"
0.90510275207976,-0.114089572862568,"yes"
1.01550079073372,-0.561943688391608,"yes"
1.62404576006321,-2.10482049200321,"yes"
1.17632988587133,-1.42814010868924,"yes"
1.25438124736594,0.574171462806038,"yes"
0.350610386752374,-0.9095925258725,"yes"
0.688588772163279,0.279438581637448,"yes"
2.34976967877718,-0.101755951076571,"yes"
0.241974550706947,-0.815973460599693,"yes"
2.32794864188864,-1.68120222350999,"yes"
1.74607984582769,-2.58121325796754,"yes"
0.651131280818972,-0.259028393917956,"yes"
1.48767989380422,0.778449999631456,"yes"
1.271609618088,-1.47603665105335,"yes"
1.66974264178607,-2.09833732586958,"yes"
1.01266845011142,-1.06133969297893,"yes"
0.740292647930653,-2.76519499163596,"yes"
0.659284934126422,-0.764635169205322,"yes"
0.499324198259612,-0.373644793707766,"yes"
2.69076612190437,-1.62145870607195,"yes"
1.48691134039251,-2.62944211987491,"yes"
1.72062159934451,-0.59276844331309,"yes"
1.98877192683299,0.8283509316522,"yes"
1.55782085377687,0.698143241541411,"yes"
1.33932469947196,-0.4808552602953,"yes"
1.42554690789218,0.925128263759197,"yes"
1.66882796479256,-0.732485018166621,"yes"
0.684807545330674,-0.0635765988564682,"yes"
2.01274594051913,-0.0519890506733206,"yes"
1.61338856598156,-0.275836850377596,"yes"
1.69460849374252,-0.476985677579684,"yes"
1.8803946177043,-1.46288323209313,"yes"
0.912239149945932,0.120915398965256,"yes"
0.684280367057998,-0.408633247310537,"yes"
1.13212894930911,-0.287884896546293,"yes"
1.23625461546211,1.34338246938184,"yes"
1.3943805034499,0.932442408324767,"yes"
1.72248013221962,-2.85568171081582,"yes"
1.72802872043185,1.42329745086847,"yes"
1.83677039373604,-0.219234470413693,"yes"
1.63445057480869,-1.78211142721766,"yes"
1.58939076946749,-1.75666084760033,"yes"
2.32567345133713,-2.23774698474657,"yes"
1.59890568642015,-0.275756817948614,"yes"
1.33528077235496,-0.997157357529173,"yes"
1.4950785336451,-1.93399897154132,"yes"
1.98987192363764,0.282799606651747,"yes"
1.52050655950049,-0.386575791117493,"yes"
1.09727326236783,-0.786327146362264,"yes"
1.36050494850264,1.08989777776575,"yes"
0.166496865434241,-0.385615449344715,"yes"
1.53125482807615,-0.0395284026698853,"yes"
0.511808198532723,1.02659885150767,"yes"
1.81498981621004,-0.18282891789686,"yes"
1.90854048630003,-0.384891280020407,"yes"
1.24326449274719,0.784579506765726,"yes"
1.91763086824667,-1.67104822629331,"yes"
1.56104852163088,0.305403451273912,"yes"
1.83290713550611,1.04889660833828,"yes"
1.35787789701399,-0.451235582886115,"yes"
0.550728744415662,-0.192250580791155,"yes"
1.60885994337987,-2.04856676097341,"yes"
1.22593707248482,-0.376246704004698,"yes"
2.42314528988423,0.917680420058517,"yes"
1.13958783095799,-0.658698095320988,"yes"
0.875672672446578,-0.0383515720850507,"yes"
1.00276645473741,-0.601763860268866,"yes"
1.32082865472449,0.148244286033335,"yes"
2.05217601598695,-0.341407971899157,"yes"
1.05716162445604,0.757003916670947,"yes"
1.34410533017107,0.614256673107817,"yes"
1.5821945022708,-1.98649672235131,"yes"
1.71537991125646,-1.82325084282555,"yes"
0.761274671708849,0.258693448879824,"yes"
1.53124843952706,0.932906288292306,"yes"
1.6566924863029,0.904953555485944,"yes"
1.93252867572782,1.04045870667953,"yes"
0.980148725179386,0.749889516379176,"yes"
0.694831856260722,-1.55306312056213,"yes"
1.7449220202328,-1.28269537429338,"yes"
0.896314160202145,-2.26018149959944,"yes"
2.01196823005534,-2.10837651785528,"yes"
1.38975333375651,-1.57768151233441,"yes"
1.3999335720792,-0.00994466346806311,"yes"
0.337407487576883,-0.878565514536249,"yes"
2.14257405993578,0.332395848461862,"yes"
1.3952691787737,0.329979191270751,"yes"
1.61280809895645,-1.85137200487746,"yes"
1.10251306008226,-0.165275225047327,"yes"
1.30030564538989,-0.825375447126011,"yes"
0.809013739600432,-1.07600417998814,"yes"
1.90226686836235,0.793974102899071,"yes"
0.793487263349581,-0.421461194600621,"yes"
1.6659185269639,-1.74938564970557,"yes"
1.19481902933566,-2.00994578374162,"yes"
2.29707535628092,-1.4269876959461,"yes"
1.6789772716285,0.188707017102376,"yes"
1.2035656291245,-1.90225205685918,"yes"
1.20240368802263,-0.955193590119583,"yes"
1.55892055042653,-0.660965518564695,"yes"
1.89411893003249,-0.0091966592758993,"yes"
1.81563304963983,-1.20900075245711,"yes"
1.22349957043769,-0.561616809567866,"yes"
1.50881597086397,0.835377653525176,"yes"
1.85604690219196,0.62657199808351,"yes"
1.85550154464923,1.76795775948732,"yes"
0.213737162805918,-1.32343409166163,"yes"
0.766228497570819,0.1566253428105,"yes"
0.683901946990023,-0.984849191850614,"yes"
1.82103934256239,0.893118493895439,"yes"
2.35898568165074,-0.852560346459095,"yes"
1.68612252171747,-1.39084094543631,"yes"
0.931620668351314,-1.03889333808252,"yes"
1.12813177558343,-1.54096529863638,"yes"
1.79300988710751,0.22901525042583,"yes"
0.790776764645693,-0.533648551257809,"yes"
2.38469680103831,-1.67795003910816,"yes"
1.27689386015582,-0.344477215115785,"yes"
1.13691272492036,-0.267088565573231,"yes"
1.24832165657108,-2.39191502545594,"yes"
1.19051541982121,-0.627205341466014,"yes"
1.57220678104843,-1.99018551750746,"yes"
0.944634976452756,0.969066773042049,"yes"
1.12123611041414,-0.396763475508302,"yes"
1.42319173725414,-0.651454743169934,"yes"
1.63529214510788,-0.0826198241219984,"yes"
0.828148788748253,-0.657245370319975,"yes"
1.79694218777611,-0.445490981038058,"yes"
2.17934695303783,-1.40672266237196,"yes"
1.33189182952439,-0.594785466761718,"yes"
1.50054985393015,-2.13994489010781,"yes"
0.517852198058139,-2.01407617551678,"yes"
1.97776487789856,-1.86319683258987,"yes"
1.50505466602053,0.548322353631861,"yes"
1.28671851354061,0.547649196514731,"yes"
1.73735291977704,-0.586898838421313,"yes"
1.94962078852781,0.518360868211494,"yes"
1.42144253469201,-1.79354101326352,"yes"
1.44108856331888,-1.40003833078472,"yes"
1.16804849704374,0.889631004318997,"yes"
1.22225384806567,-0.0061675030947595,"yes"
1.70152274444335,-2.43541235751646,"yes"
1.27256056397683,-0.0449407113860217,"yes"
1.64618670459621,-0.445771575958891,"yes"
1.37297002622277,0.05516811815657,"yes"
1.10135409740544,-2.16475539464832,"yes"
1.5895871365234,0.157360892045118,"yes"
1.49457963189617,-0.418299862232699,"yes"
0.880406812401454,-2.32664359717018,"yes"
1.52125542532321,0.414533480890738,"yes"
1.02757367757111,-0.310195132658619,"yes"
0.567205870530157,-0.0630145840061454,"yes"
1.81990350505266,0.283609552269886,"yes"
1.36674839212708,-0.0533338058487909,"yes"
1.25670085312378,-1.7229912684543,"yes"
1.79901751252085,0.898946749838176,"yes"
0.288028872747596,-0.602753210807497,"yes"
2.16585637915555,0.616418998351132,"yes"
1.93295526538122,-1.81666657912332,"yes"
1.16206677413795,-1.38719195905616,"yes"
1.94936066247017,-0.223881270950913,"yes"
1.72554702338414,0.34307985892452,"yes"
1.66065939258773,-0.0517692454045245,"yes"
2.30494419140277,-0.183218844044264,"yes"
2.11282509149872,-2.04876292370135,"yes"
0.612782973878049,0.109444443656568,"yes"
0.565777016239894,0.845376641093629,"yes"
1.42558588053495,-0.486638339892647,"yes"
1.40161383696213,-1.82245557967479,"yes"
1.57800679515106,-0.510588507547802,"yes"
2.1236895043321,0.0548103316170586,"yes"
1.53800656803635,1.61280396716547,"yes"
1.39333020865355,-0.845031989776388,"yes"
1.01396966255088,-1.92838077037467,"yes"
0.093137219576359,0.523182308562943,"yes"
1.57063562155358,0.95680417402756,"yes"
1.0840680408113,-0.109992875618187,"yes"
2.20567187113752,-0.813708509670669,"yes"
1.15586857407227,-0.173875786131642,"yes"
2.00116794080712,-0.452057074818462,"yes"
0.627862761338175,0.182583243628052,"yes"
0.673692837726297,-1.24700379710997,"yes"
1.79425053979066,-1.17014308013126,"yes"
1.09275932626311,-0.247252112569029,"yes"
2.20890582713437,-1.61687742155386,"yes"
1.90340821537307,-0.885172643123011,"yes"
1.78509307611739,-2.21571331403216,"yes"
1.74319312888779,0.182522239119023,"yes"
1.33674969049368,-1.50476295390338,"yes"
0.895811595793513,0.101907032879976,"yes"
1.92677752709355,-1.82435352768999,"yes"
1.56458099538108,-0.304337530247124,"yes"
1.4724569471036,-0.288672500799501,"yes"
2.15271217222394,0.609904381710251,"yes"
2.36186440452718,0.554731602739392,"yes"
1.41698103264108,1.34800806988051,"yes"
0.243050214544549,-1.19056897023624,"yes"
2.07436390980041,-2.25177473530659,"yes"
1.37869447907094,0.786404288984601,"yes"
0.832830839421618,-1.85446712348492,"yes"
1.22582312321614,-1.13091254731315,"yes"
1.21049210031665,-0.938230581180037,"yes"
1.7388856135819,-1.54108593603094,"yes"
0.371778406246277,-0.0684904235413249,"yes"
0.862448955510064,0.393868521805368,"yes"
2.28842094947826,-1.85035724491156,"yes"
1.82921826305505,1.30192132104848,"yes"
1.2781112943974,0.973424152872073,"yes"
0.472762006456822,-0.617157581803951,"yes"
0.186941299646406,-0.41810515743839,"yes"
1.42403017026621,-1.99665454518824,"yes"
1.37007591025161,-0.618693826035395,"yes"
0.410384676502558,-0.52161504342361,"yes"
1.32604142312114,-1.00557509315672,"yes"
1.80373787366869,0.347160841213755,"yes"
1.375834963795,1.12454882992418,"yes"
1.88436755308585,-1.9742353908327,"yes"
1.13936312438137,0.278270285775679,"yes"
1.58816461285545,-0.783503972942912,"yes"
1.85791822597721,-1.08665542726446,"yes"
0.984792996377103,-1.1254022210793,"yes"
0.983146257661011,-0.480827479197577,"yes"
0.561250926570455,-1.77223584376994,"yes"
0.700018574140211,-0.705614594028522,"yes"
1.55827144439301,-1.89424548969683,"yes"
1.7914387632319,-1.59970225789123,"yes"
1.08442336679372,-2.0436224424512,"yes"
0.941025241573782,-0.242944131063824,"yes"
2.21417778590286,-1.60852608905165,"yes"
1.73690644310537,-0.541492035959001,"yes"
2.1592469169434,0.720169464015124,"yes"
1.15042969786418,-0.443666358616521,"yes"
2.29810396007756,-1.02331100114036,"yes"
1.40899002149527,-1.65349698487454,"yes"
1.53268727087289,-0.551826183572608,"yes"
1.06109872021865,0.31237796115196,"yes"
1.76169887541595,0.281722058672242,"yes"
1.67166207547528,1.28525037362893,"yes"
1.14742576356236,-0.339166483283188,"yes"
2.25355117825589,-2.2034290507841,"yes"
1.36061211933474,-0.485605914169754,"yes"
1.63773502177921,1.14678121456971,"yes"
0.429377073605521,0.529983359081422,"yes"
0.937779580638808,0.91306259829166,"yes"
1.38028042087111,-0.728938851599602,"yes"
1.50131200164549,0.975360330901662,"yes"
1.65033465544,0.321858613332934,"yes"
2.03265464703967,0.406068584756872,"yes"
1.2776221177821,0.711285095714125,"yes"
1.32948930913413,-0.186113372075811,"yes"
1.34664520817889,-0.445869030540094,"yes"
1.0005411833497,0.494196382012185,"yes"
1.94619567098504,-0.849979485174204,"yes"
1.66698235541287,0.245459598381041,"yes"
1.38426646546418,-2.07350555294105,"yes"
1.11096177464515,-0.787152433217552,"yes"
1.34716502679779,-1.35259062080592,"yes"
0.506890533682073,0.226057353538988,"yes"
1.1119681269585,-0.656763675506724,"yes"
0.472264119520151,-0.860751719148051,"yes"
1.12725204712641,1.00844935133976,"yes"
1.11026933349641,-0.265786229914256,"yes"
1.45115036429261,0.214980881332737,"yes"
0.859124830420944,-0.37585497887112,"yes"
2.33379606500485,-0.179094608524117,"yes"
1.21641798796506,-0.43516506011408,"yes"
1.726928398216,-2.27960541620157,"yes"
1.45618742963576,-0.515400960787749,"yes"
1.15341535235395,0.787117984272624,"yes"
1.58594978046097,-2.17172852834049,"yes"
1.23545905103059,0.530010192862951,"yes"
0.741241077304014,-0.0722976542334769,"yes"
1.57017019152321,1.45409046801019,"yes"
0.338603898671831,-0.448166616526141,"yes"
2.35688966157713,-1.00790182726232,"yes"
1.46012308321376,-0.305478017060882,"yes"
0.982210185288165,-0.218317988030531,"yes"
1.22577050426088,-0.16763006935516,"yes"
0.824107102081924,1.11103429345194,"yes"
1.45834935955097,-0.223496013458528,"yes"
0.739087620645779,-0.12571129577205,"yes"
1.36542118916735,0.624867836128741,"yes"
1.84924166158075,-2.13164911667203,"yes"
1.71160873946168,0.877421963064076,"yes"
1.11776145953815,0.345335705753811,"yes"
1.4161184117037,-0.519429851792911,"yes"
1.71591935904667,-1.81136652258089,"yes"
1.75191885372209,-1.64280341518803,"yes"
2.05995023381609,-2.02165753447137,"yes"
1.61546871210107,-1.14448136510509,"yes"
2.0044135558327,-1.4099533865694,"yes"
1.57399500570833,-1.30826844402979,"yes"
1.35664415296233,0.245440143114869,"yes"
2.16862105140579,-1.85515639965803,"yes"
1.59071418216638,-1.04241053064772,"yes"
1.21193342132853,0.82600331041723,"yes"
1.26883759808108,0.947318817082834,"yes"
1.20606534620498,0.587375391614946,"yes"
2.00646760391156,-1.70398154457898,"yes"
2.10325506577016,-0.31547783462815,"yes"
1.32933239405098,-1.65045346876596,"yes"
1.68475620006109,-2.7440094656567,"yes"
2.54557230851029,-1.44988299137485,"yes"
1.37702178895153,0.877675730805844,"yes"
1.22455907608189,0.297549215146106,"yes"
0.877032754200544,-0.533650882267641,"yes"
1.05511654319595,0.367143753253763,"yes"
0.977328016299849,-0.573163460896431,"yes"
0.763388221026715,-0.267809609483992,"yes"
1.16376768528897,-0.26531072458368,"yes"
1.37311775143104,-0.212892070942789,"yes"
0.774723131668955,0.892723996984946,"yes"
1.25293703475587,0.466235447377525,"yes"
1.25717912274338,-1.50462283873532,"yes"
1.57521049125207,-0.206427035700045,"yes"
1.62348414749086,-0.0797640208245677,"yes"
0.817928263425389,-0.168209064353412,"yes"
1.40055153902999,-1.08347974090796,"yes"
1.68521135564123,-0.994010786378931,"yes"
1.60791270403529,-1.98105031647792,"yes"
1.73043095953024,-2.43216313353055,"yes"
0.0208497280451657,0.284919857297236,"yes"
2.17255108091517,-0.808958809259557,"yes"
1.50399335198798,-0.212621084357027,"yes"
1.52658693765147,-1.38369570523581,"yes"
1.84053982079382,-2.41175974866724,"yes"
1.36119684824277,0.440648197828471,"yes"
2.60081289713338,-1.80882342368877,"yes"
1.09157692457479,-0.252105179912799,"yes"
1.06147379315231,0.547496488523448,"yes"
1.73946599123858,-2.1731890702941,"yes"
1.73481566739037,-0.190451548930159,"yes"
2.10236430345011,0.31842791618627,"yes"
1.72156229960486,-1.79181879657599,"yes"
1.95338183327469,0.913712309847846,"yes"
2.12052658243004,-0.203644411289233,"yes"
1.55036355697419,0.617677690565479,"yes"
2.11478997822454,1.9178935664019,"yes"
1.34175419594706,0.757148049140986,"yes"
1.4177937465904,0.606780127595586,"yes"
0.355663300887081,-0.364590357398598,"yes"
1.53430207425802,-0.224539488523122,"yes"
1.552998930649,-1.24928868323395,"yes"
0.300323441787325,0.344612943774037,"yes"
1.30723790756622,-2.2091430892362,"yes"
1.01318945422712,0.0356733989738492,"yes"
1.56932721704556,0.124888589239673,"yes"
1.30567073605763,1.50676370077108,"yes"
1.38594206755098,0.962172268880728,"yes"
0.98454754186326,0.256907033442526,"yes"
1.54395869446879,-1.2039260758163,"yes"
1.56061615940102,-1.24972558870455,"yes"
0.672994333465437,1.00916249265832,"yes"
1.61628070030187,-0.201586780366565,"yes"
1.88204504134746,0.141388429614102,"yes"
1.83916580515749,-1.28350219420676,"yes"
1.10237146073732,0.222346295264498,"yes"
1.66965183303265,0.191073723013133,"yes"
1.13559928036214,-0.649798999073829,"yes"
1.10279210781391,-0.773897344701735,"yes"
1.43153918723114,1.19978771841923,"yes"
2.30170087208821,0.16400482256702,"yes"
0.929518640618278,-1.32256896792574,"yes"
1.46319245209818,0.441566658137875,"yes"
1.59135947454156,0.964406218073889,"yes"
1.62277377060438,0.0690861058721668,"yes"
2.18657448912169,0.332164777357454,"yes"
1.4713152123155,0.501878022997678,"yes"
1.0848017925359,0.215186779385709,"yes"
1.22350007212793,-1.8029752508531,"yes"
1.6929561854715,-0.776050662396252,"yes"
1.01643757244973,0.900315812070074,"yes"
1.52497532279995,0.374600800248156,"yes"
1.23488193762842,-0.313586258778878,"yes"
1.34148011005465,0.904809531444825,"yes"
1.6576925768921,-0.360394231912459,"yes"
1.84471764293108,0.0687714885903788,"yes"
1.1527461525105,0.408459953169618,"yes"
1.69401276435853,0.436215255370469,"yes"
1.69268966952575,1.3144994109743,"yes"
1.34170721698759,-2.26582823358588,"yes"
0.293908499596886,-0.790529420943273,"yes"
1.16700215983284,-0.377100430812737,"yes"
1.23032636088661,1.01752298034778,"yes"
1.25345454214154,-0.995961378331177,"yes"
0.484149525727339,0.154602748675025,"yes"
0.888114231412159,1.33470795156217,"yes"
1.27958921022061,-2.16183771041074,"yes"
1.39539280895719,0.884677309019053,"yes"
1.61794751534963,0.132602011537744,"yes"
1.83391814227715,-2.13787659359217,"yes"
1.42453271178673,-1.8235556128097,"yes"
2.09821642287883,-1.38980449881965,"yes"
1.38375197845269,-0.482626566845326,"yes"
1.8076194695536,-2.35470901264313,"yes"
1.7663666804084,-2.29919539066115,"yes"
1.55708144780751,0.142391133554063,"yes"
1.3144606880275,0.569202399595023,"yes"
1.50909528039938,-2.05292202153903,"yes"
2.09504102681903,0.413462033038461,"yes"
2.22278748434654,-2.1671126458711,"yes"
1.58001527567254,0.227161020594667,"yes"
1.61562639465281,-0.573442330081896,"yes"
0.662234664704093,1.57004551372494,"yes"
2.32140603207628,0.91918475590194,"yes"
1.68745326976734,-0.737061734979604,"yes"
1.75576212623391,0.833605764820334,"yes"
2.02484050574916,0.93524381533371,"yes"
0.490420201183491,-0.171171137227922,"yes"
1.54825451093101,-2.14619353741677,"yes"
0.555842083321658,-0.924330247433529,"yes"
1.75627454727255,-0.0922730531060746,"yes"
0.707684418730709,-0.162441548858105,"yes"
0.742952995756215,-0.520920380612204,"yes"
1.56107577419076,0.767159687265051,"yes"
2.46277920775769,0.205152336300049,"yes"
1.65904171107119,0.681056185432125,"yes"
2.31578856298707,-1.80209659773573,"yes"
2.20483917067271,-1.75816851714057,"yes"
1.60589883120623,-1.89096542079737,"yes"
1.21398490768656,-0.903770236470072,"yes"
1.83885804761893,-1.03730957122898,"yes"
1.56490053828555,-0.388297537415458,"yes"
1.99086466816362,-0.705513904446303,"yes"
1.00637089249688,-2.16294137795847,"yes"
1.52160866129403,-0.0704611216909648,"yes"
0.598212658618658,-0.70955481705138,"yes"
1.10290489556249,-0.334112615096419,"yes"
1.46863867048929,-0.827546437138745,"yes"
0.967657779486609,0.135409793457262,"yes"
0.895597152900075,0.112835860889131,"yes"
2.13897556069787,0.758797171033532,"yes"
0.564876188169501,0.0253023264815364,"yes"
1.55892873794851,-2.51678453157737,"yes"
0.622005200451844,-0.351450849866123,"yes"
1.95634515694322,-0.113156088393568,"yes"
1.30042813090994,1.04947101283998,"yes"
0.617497411766896,-0.627421308090604,"yes"
1.73026386988068,0.0935340054602164,"yes"
2.33417983188029,0.276761205299197,"yes"
1.50339954703599,-1.05271462525249,"yes"
1.90915867669186,-1.34301278545359,"yes"
0.957763923446516,0.52787276996829,"yes"
2.14314667706691,-1.27267542811702,"yes"
0.582667642902864,-0.402378697670555,"yes"
1.7429283508156,0.737523460059383,"yes"
1.32628080745081,-0.631486101783735,"yes"
0.842144590528931,-0.710898540304608,"yes"
0.954139857712778,-0.13833311359402,"yes"
0.874466661058073,-0.00314815013648806,"yes"
1.41704616966369,0.611792492554274,"yes"
1.89702565422559,-0.209526443381515,"yes"
0.922916337413121,-2.29476737163867,"yes"
1.84550847505301,-1.11896845676339,"yes"
1.7446747057447,0.457619695383495,"yes"
2.07247168798032,-0.350221996992742,"yes"
1.54610700196989,-0.254744338380802,"yes"
0.241406345267054,-0.804910395934523,"yes"
1.2654549873354,-0.885014432905208,"yes"
1.56096317312335,-0.967825279405806,"yes"
1.66069454286359,-1.27074441506244,"yes"
2.06004933073399,-1.33344498167365,"yes"
0.793745207926623,-0.490280149289454,"yes"
1.52363951379687,-1.35917681493891,"yes"
1.29304061030518,0.312378347261985,"yes"
1.92771004792051,0.53077205540922,"yes"
1.16720201336546,-1.58213305127647,"yes"
1.06488368131478,-2.32083165998077,"yes"
2.05446844703991,1.64644638803745,"yes"
1.13022031481337,-1.39373434447855,"yes"
1.43741481433662,0.536031512926414,"yes"
2.3850580772209,0.496463314715237,"yes"
1.81220203143178,0.121516390632248,"yes"
1.6167791219052,0.227453707680861,"yes"
2.20385840503225,-1.16267647369841,"yes"
0.626168116577072,-1.77929730688143,"yes"
1.30074853621762,-1.86427427145123,"yes"
0.815091281233994,0.174674651388089,"yes"
1.64437808838192,0.491983187748718,"yes"
0.509678205261993,-1.48689387619241,"yes"
2.21586755369403,-2.00421390096861,"yes"
1.75259915087133,-0.434622824690691,"yes"
0.720402829356058,-0.314528989195624,"yes"
1.94034893875067,0.192809427164444,"yes"
2.37718864313468,-0.227132459865361,"yes"
0.968034477233076,1.17990994941347,"yes"
1.32966837792886,-1.82129458304972,"yes"
1.25337536544674,-1.15364342298829,"yes"
2.16520482208704,-0.532386424159018,"yes"
0.913573313930898,0.229194466512123,"yes"
0.841070505688008,-0.362650656542372,"yes"
1.32791013033929,0.204177027825146,"yes"
2.01814101621776,1.05385932343221,"yes"
0.698314566872379,-0.113812502105747,"yes"
2.15177087099031,-1.60906344074556,"yes"
1.23660048800728,1.67789332920021,"yes"
1.36695087101028,0.688801328018761,"yes"
2.188351796111,0.866012427209012,"yes"
1.21655085225762,-0.729908296862498,"yes"
2.12125002095541,-0.475765894794666,"yes"
1.53336367618604,-1.52994502824106,"yes"
0.685707390525053,-0.475296193813164,"yes"
1.26222715552947,-0.830394547334763,"yes"
0.868797929779199,-0.470046030385444,"yes"
1.6999614968416,-0.897994343120784,"yes"
1.73358533626686,-1.78844008209689,"yes"
0.785650846054068,-0.716445800933794,"yes"
1.67261091337522,0.713745683860231,"yes"
1.49890264547253,-1.60012635627623,"yes"
1.07016046986775,-0.499104045677353,"yes"
0.944580640162292,-0.0631946673700351,"yes"
2.2285611230945,-0.170153965665398,"yes"
0.662269044713909,-0.987313234387995,"yes"
0.540890984645223,-0.886269318253769,"yes"
2.11277157911435,0.520266124148306,"yes"
1.46852740260642,-0.737906200646141,"yes"
1.21183244202596,-0.385387091756663,"yes"
1.57861099895695,-0.265626406930412,"yes"
0.619876315753084,-0.685340979695516,"yes"
1.94056016340954,0.949553193228862,"yes"
1.32597044912962,-2.31535496379337,"yes"
2.66202974773469,-0.556571049901984,"yes"
1.95909068142384,0.435002547162116,"yes"
1.63406761128891,-2.13542365523082,"yes"
1.95596705454612,-0.887830234529634,"yes"
1.44648763570977,0.627789350160224,"yes"
2.43115137344811,-1.49224238300913,"yes"
1.35176453779879,-1.78388895139163,"yes"
2.10007206719777,-2.02309393176079,"yes"
1.80652423063158,-0.701373049100878,"yes"
1.894244689567,0.00104163192558682,"yes"
2.58981347882188,-1.45175236461847,"yes"
0.856874887239515,-0.327735554357057,"yes"
0.977985764337904,0.366411316337952,"yes"
1.8248871537287,0.0446233042835751,"yes"
0.371650863269063,-0.213856974369697,"yes"
1.11150667549872,-0.735897198952195,"yes"
2.16380944947708,1.77960127055459,"yes"
0.516675170686196,-0.331513638564273,"yes"
1.01120305222987,0.211500419173168,"yes"
1.49627566607703,1.02313958327664,"yes"
